,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
2481,E6eRA8PnuW4,http://www.youtube.com/channel/UCZdr8VZ4rIa_1gU4Y4M8gJQ,UCZdr8VZ4rIa_1gU4Y4M8gJQ,Do0msday,Ugx6bIK-qtAYeXlghMR4AaABAg,0,1507318501.0,This was the first movie I saw with Dolby Atmos. I think I picked a hell of a movie to try it out with because the sound of this movie was breatht. When it rained it was as if it was raining in the theater. Even something as simple as a single piano key being pressed was intense. This was a movie that paid attention to detail. You can do things quickly or you can do them right. This movie was done right.,none,,2021-03-08 16:19:47.177991,0
2482,E6eRA8PnuW4,http://www.youtube.com/channel/UCqWsgM4zpQdXTOmE0S0UHMg,UCqWsgM4zpQdXTOmE0S0UHMg,wd25a,UgyFc0JzUB5gm5xBDJh4AaABAg,0,1507318193.0,"Great film, but Chris has got it wrong on a major detail of his review here. Without going into detail myself they did indeed put in plenty of plot and character details intentionally designed for potential sequels. How he missed that I really don't know. That said it does work as a sequel movie. It would be a poor standalone movie, it is very much a sequel. I will put this in capitals because it is important: YOU NEED TO HAVE SEEN THE ORIGINAL TO FULLY APPRECIATE THIS FILM. I went in with low expectations (given the high bar), and was pleasantly surprised. This is a excellent sequel to a standalone masterpiece that did not need one. Must check out more of Villeneuve's work now.",none,,2021-03-08 16:19:47.178013,1
2483,E6eRA8PnuW4,http://www.youtube.com/channel/UCbbf1Q3cInx0dST0ACskfWg,UCbbf1Q3cInx0dST0ACskfWg,juan carlos Quattordio,UgxqtbjNgpE3ps8EuB14AaABAg,0,1507317945.0,"Great Movie. Excellent sequel:Awesome script.Excellent direction.But... art direction and design is really FLAT. the cars, costumes,buildings, gadgets, are not jaw breaking like BR.Composition is poor, theres not ambition in show us a future in the way BR show us.Excellent movie, but I didnt fell in love about visual ...the cars in the streets are SHITTY, the extras looks like...extras.In BR whole that was the landscape, the mood .TO MUCH minimalistic. music and sound design very poor in comparisson to the original.Except that, I love the movie",none,,2021-03-08 16:19:47.178035,0
2484,E6eRA8PnuW4,http://www.youtube.com/channel/UCbT8F1zhE9CQwp1PDv_9RBQ,UCbT8F1zhE9CQwp1PDv_9RBQ,jørgen bull,UgxynrkXthwvxviYu1R4AaABAg,0,1507317050.0,"There is only suspense in his films, thats it. In a super nice package. He doesnt not say anything as a filmmaker. All mystery and a big reveal in the end!",none,,2021-03-08 16:19:47.178056,0
2485,E6eRA8PnuW4,http://www.youtube.com/channel/UCNO3j5IMnceGow1DF4qqqxQ,UCNO3j5IMnceGow1DF4qqqxQ,Private Custard,UgzfB7pvRraSn3qm_i94AaABAg,0,1507316559.0,"Update: Thank you for telling me to go and see this in the cinema!

Wow......just, wow!

Probably the finest piece of film making I've seen in about a decade, and well up there in my top 10 of all time. And the score, jesus, the score! A soundtrack that actually created a physical response in me.

I'm blown away. Just got back home, and It's still sinking in.

I'm also looking at a new (bigger) TV, to match the audio in my room, for when the 4k blu-ray is released!",none,,2021-03-08 16:19:47.178077,0
2486,E6eRA8PnuW4,http://www.youtube.com/channel/UC5G1kf-SS1Bn0oLxSlz7yoA,UC5G1kf-SS1Bn0oLxSlz7yoA,BallerinaWick,UgyJh9Q2yPNYdu4-PMp4AaABAg,0,1507316485.0,"If a movie is visually spectacular and appealing but lack story and screenplay, is that considered a good movie?",none,,2021-03-08 16:19:47.178097,0
2487,E6eRA8PnuW4,http://www.youtube.com/channel/UCB8exK1-irJym7zpb7ovVkg,UCB8exK1-irJym7zpb7ovVkg,The 5th Carmine,UgzVFIdot4aRT0Z-_pN4AaABAg,0,1507315575.0,I have never seen the original Blade Runner but I really wanna watch it now so I can see this movie great review Chris 👌,none,,2021-03-08 16:19:47.178119,0
2488,E6eRA8PnuW4,http://www.youtube.com/channel/UC6IBHpeYPZ7j6us5knJ5UGw,UC6IBHpeYPZ7j6us5knJ5UGw,Cecilia B S,UgyPByHwu6F2SfPnVxl4AaABAg,0,1507315305.0,Just saw it and I love it! And the soundtrack is great!,none,,2021-03-08 16:19:47.178139,0
2489,E6eRA8PnuW4,http://www.youtube.com/channel/UCGRkjy2HtOOoajUBD7Tn1gQ,UCGRkjy2HtOOoajUBD7Tn1gQ,MercuryXX,UgxtYAt97wwqSpXe58h4AaABAg,0,1507315287.0,I couldn't agree more with your review.,none,,2021-03-08 16:19:47.178160,0
2490,E6eRA8PnuW4,http://www.youtube.com/channel/UCzw_kZGTZSGBqnmilYcqldQ,UCzw_kZGTZSGBqnmilYcqldQ,Dawson Brannan,UgwCTIyvnnZnFrHhFIR4AaABAg,0,1507314823.0,*MY*  *LITTLE* *PONY* *MOVIE* *REVIEW*,none,,2021-03-08 16:19:47.178180,2
2491,E6eRA8PnuW4,http://www.youtube.com/channel/UCYeavZKPhr4vD4cdtf2mt2g,UCYeavZKPhr4vD4cdtf2mt2g,Martin B,UgwEIUVhJUauX92Sld94AaABAg,0,1507314740.0,the cinematography is incredible and how Roger Deakins uses colour. Incredible movie.,none,,2021-03-08 16:19:47.178201,0
2492,E6eRA8PnuW4,http://www.youtube.com/channel/UCYeavZKPhr4vD4cdtf2mt2g,UCYeavZKPhr4vD4cdtf2mt2g,Martin B,UgxPJskM0Ze42GquKDV4AaABAg,0,1507314679.0,this movie was incredible but the issue i had with it is that i didn’t get the plot or what the characters were saying a lot of the time,none,,2021-03-08 16:19:47.178222,0
2493,E6eRA8PnuW4,http://www.youtube.com/channel/UCW5TbLU2KpbQDuF9vSj9VOw,UCW5TbLU2KpbQDuF9vSj9VOw,OlAdam7,UgxzFjgJTMFMhly1mh54AaABAg,0,1507314432.0,love gosling,none,,2021-03-08 16:19:47.178242,0
2494,E6eRA8PnuW4,http://www.youtube.com/channel/UCIngt8wXuK-_j7NWSQc9jDg,UCIngt8wXuK-_j7NWSQc9jDg,Michael B,Ugyeq7jK45W5Rb6paTl4AaABAg,0,1507314310.0,"The movie was a great cinematic experience, BUT it was way too long in my opinion and not fun to watch what so ever to watch",none,,2021-03-08 16:19:47.178263,0
2495,E6eRA8PnuW4,http://www.youtube.com/channel/UCPRY6UOyAKcneKoBkI9BJ0A,UCPRY6UOyAKcneKoBkI9BJ0A,George Miller,UgyBlV7K2SdJstl05Wt4AaABAg,0,1507313308.0,Review _Cloud Atlas_ (2012) & _Babel_ (2006).,none,,2021-03-08 16:19:47.178284,0
2496,E6eRA8PnuW4,http://www.youtube.com/channel/UCeFz3UFbcCVdmyvNFvHHX3Q,UCeFz3UFbcCVdmyvNFvHHX3Q,thepixelpusher,Ugw2dx4rbvRYraNpay14AaABAg,0,1507312042.0,"Saw it last night. The script is convoluted and doesn't exploit the few seeds of a good plot point that it has. Soundtrack score music was so ""meh"". The music doesn't capture the sparkle and wonderment of the original. One good thing is every actor shined, but was tied down by disjointed dialogue and bad scriptwriting. There were NO lines that are quotable or memorable like the first. The movie even had to borrow lines from the first to punch above it's weight. The visuals didn't capture the awe inspiring gasps the original had. Bottom line...save your money and buy the original Blade Runner on Bluray 4K and watch it on a good sized large flat panel TV with UHD capabilities.",none,,2021-03-08 16:19:47.178305,0
2497,E6eRA8PnuW4,http://www.youtube.com/channel/UCE_nsvnMrx9AfbpFuTBaIMw,UCE_nsvnMrx9AfbpFuTBaIMw,seen921,UgzpWl80Yo3H89EDz654AaABAg,0,1507311899.0,"Thanks Chris

Excellent review and love that Denis. He just gets better and better",none,,2021-03-08 16:19:47.178325,0
2498,E6eRA8PnuW4,http://www.youtube.com/channel/UCtS-6htNrQykRqqKf12y5NA,UCtS-6htNrQykRqqKf12y5NA,Mikey Tavarez,Ugz7SSEIbGCE5dLhzWR4AaABAg,0,1507311732.0,"it's easy for people to forget that the original flick was all based on Phillip K. Dick's ""Do Androids dream of electric sheep."" so i'm assuming this is not based on any new book?",none,,2021-03-08 16:19:47.178369,0
2499,E6eRA8PnuW4,http://www.youtube.com/channel/UCz3v23JwCuG_hAH3_MRSibA,UCz3v23JwCuG_hAH3_MRSibA,The FirstBourne,UgzQEyGKkv5xKGOwHn54AaABAg,0,1507311653.0,"And, **sigh** the reason people might find a visual feast boring is because they're still used to the ""visual feast"" of Michael Bay movies and love to criticize that. Or, they automatically assume visual feast means ""style over substance"" and just are like, ""neeyeh, neeyeh, neeyeh, all visual style is bad, neeyeh, neeyeh""",none,,2021-03-08 16:19:47.178391,0
2500,E6eRA8PnuW4,http://www.youtube.com/channel/UC6lksY-XVgoWIsnOSJd97yg,UC6lksY-XVgoWIsnOSJd97yg,Yorick Moran,UgwN1hNrLL55XPc2dgV4AaABAg,0,1507311251.0,Is it me or is most of the Warner Bros movies that are being released this year really good?,none,,2021-03-08 16:19:47.355816,0
2501,E6eRA8PnuW4,http://www.youtube.com/channel/UCiBBpGxdzWMq56xo2ld3_dg,UCiBBpGxdzWMq56xo2ld3_dg,fitzmarker,UgzCz5cBwlIIewpyLtt4AaABAg,0,1507311046.0,I saw the film and I noticed a person sitting in front of me looking at her phone once in a while.,none,,2021-03-08 16:19:47.355849,0
2502,E6eRA8PnuW4,http://www.youtube.com/channel/UC9oA62brMP638Ewgyab00qA,UC9oA62brMP638Ewgyab00qA,Jimmy Ramos,Ugw45GWD5RrMekcHWPB4AaABAg,0,1507310297.0,My sister and a friend of mine went to see it yesterday and they said it was just boring. But thanks to this review I have too see it by myself now.,none,,2021-03-08 16:19:47.355874,0
2503,E6eRA8PnuW4,http://www.youtube.com/channel/UC8zVyZdax1azn5In3HUpVsQ,UC8zVyZdax1azn5In3HUpVsQ,ObiWonJulian,Ugz2xgrvi7_nDgBDkr94AaABAg,0,1507310141.0,"Jared Leto.
Hell, I'm not going to see it",none,,2021-03-08 16:19:47.355896,0
2504,E6eRA8PnuW4,http://www.youtube.com/channel/UCoxokGfOUmpHfKlE2EBYcjw,UCoxokGfOUmpHfKlE2EBYcjw,Spenser,Ugy7IG26K_9zPHfEukB4AaABAg,0,1507309564.0,"Chris is such a pompous, effeminate wimp.",none,,2021-03-08 16:19:47.355918,0
2505,E6eRA8PnuW4,http://www.youtube.com/channel/UC5rXuz-UUwBoIqoGSZXjVAA,UC5rXuz-UUwBoIqoGSZXjVAA,harunotodoroki,Ugwger7M-qijj2wBjsJ4AaABAg,0,1507309414.0,"I just watched it and it is quite boring, very slow pace, nothing creative in the plot with the so called twists pretty standard sci-fi stuff, really 10 years behind time , the visual basically cgi stuff, gosling and ford were good but there were not enough to carry the film , very disappointing. What do most of these  reviews praising the film including this one saw ???",none,,2021-03-08 16:19:47.355940,0
