,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
1586,D2AjToBel_Y,http://www.youtube.com/channel/UCyLR_bG9kTMAPE5Cb7Dy4rQ,UCyLR_bG9kTMAPE5Cb7Dy4rQ,Timmy Star,Ugy4H7ec7T_9tjh8fY54AaABAg,0,1609611525.0,"I am an evil god that built a stone that grants wishes for a price and comes with a convenient feature of ""takey backies"" ... this movie is lazy and utter garbage.",none,,2021-03-09 19:53:40.570273,0
1587,D2AjToBel_Y,http://www.youtube.com/channel/UC7QZvqD3rKv5iXjb6KzTHvQ,UC7QZvqD3rKv5iXjb6KzTHvQ,Christopher Hale,UgxhFBqIhJcO6NBKnDp4AaABAg,0,1609610695.0,I waited...i waited....finally it came out....I was so excited....I was as high as a cat 5. Kite.......then i was shot down ..my movie kite high was filled with double mini gun holes......its sucked 7 kinds of worm buttholes......a pain to watch,none,,2021-03-09 19:53:40.570295,0
1588,D2AjToBel_Y,http://www.youtube.com/channel/UCwfOYbT0VgBYoUoRprnTNIg,UCwfOYbT0VgBYoUoRprnTNIg,Bimmer Audi,Ugy2f6sFi-aAaYGSD-F4AaABAg,1,1609610631.0,I agree wes with this review. The movie was trash. I subscribed to this channel.,none,,2021-03-09 19:53:40.570316,0
1589,D2AjToBel_Y,http://www.youtube.com/channel/UC7WtNebviyhD25KZfiHmS2Q,UC7WtNebviyhD25KZfiHmS2Q,Chito Kenji Kobayashi,Ugw2vmCzY5CqxS6GlE54AaABAg,0,1609608974.0,"Actually, i expected too much for this because of the success of Wonder Woman prequel. They forced to include everything in this movie.",none,,2021-03-09 19:53:40.570338,0
1590,D2AjToBel_Y,http://www.youtube.com/channel/UCUFRdwIVpxdBCjBhfqhAkVw,UCUFRdwIVpxdBCjBhfqhAkVw,NIKHIL K KALLIAD,Ugwpm8HFYIanQgV22Lh4AaABAg,0,1609607819.0,That cameo is a sign of multiverse .. and going to be linked with flashpoint paradox..  dislike 👎..,none,,2021-03-09 19:53:40.570359,0
1591,D2AjToBel_Y,http://www.youtube.com/channel/UCJ9iz-cYtRroDJsZAAPw-oA,UCJ9iz-cYtRroDJsZAAPw-oA,Straitsfan,UgwijAi59VqjR8z0q2h4AaABAg,0,1609606795.0,Wonder Woman is feminist garbage.,none,,2021-03-09 19:53:40.570381,0
1592,D2AjToBel_Y,http://www.youtube.com/channel/UCy82JQx289xauZjnTK55GFw,UCy82JQx289xauZjnTK55GFw,Kiyoone,Ugz1Akt-PQpq81npNAR4AaABAg,0,1609604682.0,"I really wish to revoke ALL THE EXPECTATIONS I had when i heard someone saying that they will make a wonder woman movie... When I saw the trailer... First thing that came to my head was: THOSE PRODUCERS MAY HAVE DEMENTIA.
Well... i think my point is proven.",none,,2021-03-09 19:53:40.570401,0
1593,D2AjToBel_Y,http://www.youtube.com/channel/UCwwTVsPizP7QOyw-DjEMoTQ,UCwwTVsPizP7QOyw-DjEMoTQ,Cesar Dominguez,UgwILcsm5JEriLWa_Ix4AaABAg,1,1609604628.0,"Mission Accomplish ""Wonder Woman"" and Warner Bros!!
You still gonna OWN IT and continue paying for the Cable TV and Streaming Subscription and Internet Fees!!
Your Blu-Ray 4K Box Set will be SHIPPED to you SOON and collect DUST on that shelf FOREVER!!
It's a WIN/WIN situation!!",none,,2021-03-09 19:53:40.570422,0
1594,D2AjToBel_Y,http://www.youtube.com/channel/UChShZktnb2mK4jZfOiU36RQ,UChShZktnb2mK4jZfOiU36RQ,Mark Beattie,UgzZtjlihNwssOPvBFJ4AaABAg,0,1609603926.0,I would watch Green Lantern again over this film. That says it all,none,,2021-03-09 19:53:40.570444,0
1595,D2AjToBel_Y,http://www.youtube.com/channel/UCiHctr8MbUBIaYTB23Vic9Q,UCiHctr8MbUBIaYTB23Vic9Q,slockhrt,UgzBtDBhxCS_Z2tCgoN4AaABAg,2,1609603337.0,What about the female shoplifters who are not even pursued in her secret crimefighting montage/mall heist scene?,none,,2021-03-09 19:53:40.570464,3
1596,D2AjToBel_Y,http://www.youtube.com/channel/UCaI-IgZCjIOXWo6rUEaXCrw,UCaI-IgZCjIOXWo6rUEaXCrw,Kerwin Kendell,UgzHcVDXkFkAwfKRXnZ4AaABAg,0,1609603260.0,I thank the Gods I was skeptical about this movie. This might be the beginning of the end for comic adaptations.,none,,2021-03-09 19:53:40.570484,0
1597,D2AjToBel_Y,http://www.youtube.com/channel/UCAXSNQwtUCVEDJz8VJIdfAg,UCAXSNQwtUCVEDJz8VJIdfAg,Badr Labali,UgxD5GV-bYlaGwy7Fhh4AaABAg,0,1609603003.0,Anyone notices that the movie was not really a good quality rendering it felt like we’re watching a video game!! All the action movements weren’t physically taken into consideration.  What a shame!! Another DC epic fail. DC’s proved that Marvel is thousands of light years ahead.,none,,2021-03-09 19:53:40.570504,0
1598,D2AjToBel_Y,http://www.youtube.com/channel/UC6BWPrT4MHfb-I9QMSaL7Wg,UC6BWPrT4MHfb-I9QMSaL7Wg,TheBobes,UgxckwGhoUh1cVpY5r14AaABAg,0,1609602570.0,"AAA superhero movie
Backed by DC with giant budget
Directed by Patty Jenkins
With great cast

...and they make this crap. There are no excuses for this movie to be so shit. They completely dropped the ball on this one. Seriously, what an awful fuckin movie.",none,,2021-03-09 19:53:40.570524,0
1599,D2AjToBel_Y,http://www.youtube.com/channel/UCHEvXD7qSL6dg33Eu8ilMCw,UCHEvXD7qSL6dg33Eu8ilMCw,Vijay Kumar,Ugza5F7ZWiKWn6lk2bd4AaABAg,1,1609601689.0,I watched the movie and i felt that the Director was confused with the plot or script or someone intervened in the middle of the shooting..Not a script that keeps audience connected to movie.,none,,2021-03-09 19:53:40.570543,1
1600,D2AjToBel_Y,http://www.youtube.com/channel/UC5o-g8TOz2jktVKfu9y60bw,UC5o-g8TOz2jktVKfu9y60bw,Edwin Arzola,UgxNvW0nlcGMKI9aRk14AaABAg,0,1609601395.0,"Patty Jenkins is a good director, it showed with Monster & Wonder Woman but she really needs to let somebody else direct WW3. This movie in my opinion was really boring.",none,,2021-03-09 19:53:40.782113,0
1601,D2AjToBel_Y,http://www.youtube.com/channel/UC1Em6Zipz7P9uvOYXdTGfMg,UC1Em6Zipz7P9uvOYXdTGfMg,Biruk Asrat,UgyIsF_K7uyB3_cVYHR4AaABAg,1,1609600912.0,This review is golden😂👌,none,,2021-03-09 19:53:40.782145,0
